LEFT_HAND,RIGHT_HAND,THUMB_CMC_DISTANCE_FROM_WRIST,THUMB_MCP_DISTANCE_FROM_WRIST,THUMB_IP_DISTANCE_FROM_WRIST,THUMB_TIP_DISTANCE_FROM_WRIST,INDEX_FINGER_MCP_DISTANCE_FROM_WRIST,INDEX_FINGER_PIP_DISTANCE_FROM_WRIST,INDEX_FINGER_DIP_DISTANCE_FROM_WRIST,INDEX_FINGER_TIP_DISTANCE_FROM_WRIST,MIDDLE_FINGER_MCP_DISTANCE_FROM_WRIST,MIDDLE_FINGER_PIP_DISTANCE_FROM_WRIST,MIDDLE_FINGER_DIP_DISTANCE_FROM_WRIST,MIDDLE_FINGER_TIP_DISTANCE_FROM_WRIST,RING_FINGER_MCP_DISTANCE_FROM_WRIST,RING_FINGER_PIP_DISTANCE_FROM_WRIST,RING_FINGER_DIP_DISTANCE_FROM_WRIST,RING_FINGER_TIP_DISTANCE_FROM_WRIST,PINKY_MCP_DISTANCE_FROM_WRIST,PINKY_PIP_DISTANCE_FROM_WRIST,PINKY_DIP_DISTANCE_FROM_WRIST,PINKY_TIP_DISTANCE_FROM_WRIST,THUMB_CMC_ANGLE_FROM_WRIST,THUMB_MCP_ANGLE_FROM_WRIST,THUMB_IP_ANGLE_FROM_WRIST,THUMB_TIP_ANGLE_FROM_WRIST,INDEX_FINGER_MCP_ANGLE_FROM_WRIST,INDEX_FINGER_PIP_ANGLE_FROM_WRIST,INDEX_FINGER_DIP_ANGLE_FROM_WRIST,INDEX_FINGER_TIP_ANGLE_FROM_WRIST,MIDDLE_FINGER_MCP_ANGLE_FROM_WRIST,MIDDLE_FINGER_PIP_ANGLE_FROM_WRIST,MIDDLE_FINGER_DIP_ANGLE_FROM_WRIST,MIDDLE_FINGER_TIP_ANGLE_FROM_WRIST,RING_FINGER_MCP_ANGLE_FROM_WRIST,RING_FINGER_PIP_ANGLE_FROM_WRIST,RING_FINGER_DIP_ANGLE_FROM_WRIST,RING_FINGER_TIP_ANGLE_FROM_WRIST,PINKY_MCP_ANGLE_FROM_WRIST,PINKY_PIP_ANGLE_FROM_WRIST,PINKY_DIP_ANGLE_FROM_WRIST,PINKY_TIP_ANGLE_FROM_WRIST,label
0,1,0.057477936,0.106139794,0.13643134,0.15962622,0.110182025,0.14182985,0.12327778,0.10672228,0.09374309,0.11659831,0.09021371,0.0766851,0.08378696,0.09034596,0.06245184,0.053270716,0.084132545,0.07684686,0.054747228,0.050301347,0.35072732,0.38418156,0.40314156,0.41215912,0.45141068,0.45387578,0.42601344,0.4155043,0.0,0.48289695,0.44498742,0.4445744,0.5604116,0.52076036,0.4836903,0.49490097,0.62667364,0.57582426,0.55631334,0.5793115,closed
0,1,0.050060738,0.09299635,0.119666986,0.1362891,0.1003598,0.12631764,0.10363383,0.090127975,0.08932557,0.10725814,0.07697324,0.06828598,0.08736532,0.09522718,0.06113214,0.05445852,0.09538773,0.08943338,0.061979223,0.057930864,0.31146917,0.3613814,0.38856083,0.40825176,0.4409058,0.45162112,0.42032778,0.4132879,0.0,0.49140385,0.4481491,0.45393795,0.56306714,0.5351252,0.49585474,0.50692564,0.62151384,0.5809776,0.56439984,0.5824963,closed
0,1,0.05139382,0.092328444,0.116932064,0.13482025,0.09846021,0.123560764,0.101990595,0.089139104,0.09082693,0.10866953,0.077863716,0.06672428,0.08991713,0.09485995,0.059620038,0.05081387,0.09700159,0.08981998,0.060803026,0.054913532,0.3000739,0.34820208,0.3781853,0.3992871,0.44560158,0.44988072,0.41438326,0.40549958,0.0,0.48794055,0.44335276,0.4453109,0.5575861,0.52898526,0.4876286,0.4943944,0.61237764,0.57687867,0.5581049,0.57150024,closed
0,1,0.0537432,0.09661383,0.12091545,0.13909332,0.09982869,0.12614109,0.10329457,0.09028704,0.08928177,0.109920524,0.07827122,0.06910481,0.086596705,0.09763611,0.061025564,0.053329796,0.09405735,0.09289017,0.063259624,0.05731217,0.31322202,0.36144823,0.39438802,0.41422215,0.4450059,0.46124277,0.4285616,0.4194096,0.0,0.4985695,0.452784,0.4533422,0.56055546,0.5417048,0.5003953,0.50443506,0.62006,0.5877029,0.5698954,0.582774,closed
0,1,0.058443382,0.10089026,0.12623928,0.14142601,0.103098065,0.13025644,0.11621099,0.102876864,0.090579726,0.11260881,0.089048535,0.07489259,0.08600581,0.09349422,0.065766886,0.053718265,0.09152366,0.085644536,0.060956653,0.05290185,0.33506614,0.3672672,0.39242053,0.41539803,0.44831482,0.45065746,0.41629064,0.40204865,0.0,0.48195818,0.43839714,0.4338129,0.5604902,0.5203595,0.47895226,0.48730642,0.6227235,0.5738731,0.5487553,0.5660019,closed
0,1,0.061818916,0.10952346,0.13766083,0.15881585,0.11180695,0.14038832,0.12555172,0.10992185,0.09676492,0.113982886,0.09136486,0.07818412,0.08748738,0.09036049,0.06479566,0.054565176,0.08773802,0.07773992,0.054670423,0.048912518,0.34168082,0.37463826,0.3960905,0.4090847,0.44979417,0.44532758,0.4147481,0.40695974,0.0,0.47257215,0.43146458,0.43933275,0.5579777,0.50839573,0.46529284,0.48691803,0.6220397,0.5623412,0.53499615,0.5675663,closed
0,1,0.064813405,0.11651204,0.14417253,0.16628458,0.11671197,0.14753595,0.12734912,0.10930046,0.10069996,0.12189182,0.09706246,0.082338646,0.08939786,0.096948765,0.07077831,0.058196053,0.08542798,0.078415215,0.057169553,0.051010806,0.35119778,0.3821727,0.4001819,0.40990487,0.45296985,0.43829963,0.4128711,0.41386363,0.0,0.4675831,0.43237263,0.4432871,0.55442595,0.497532,0.4582348,0.4843995,0.61458814,0.54188085,0.5176892,0.5604977,closed
0,1,0.06439547,0.1148185,0.14608149,0.1713904,0.116811395,0.14865945,0.13510093,0.11837952,0.09914606,0.123347215,0.10128094,0.084132984,0.08549249,0.09545944,0.07175783,0.05786781,0.07948441,0.07635363,0.057028838,0.04774146,0.357215,0.38734153,0.404664,0.41243318,0.45494696,0.44821924,0.41922715,0.40993905,0.0,0.47525102,0.4368742,0.43798372,0.55391735,0.5048279,0.46166193,0.47259393,0.6188553,0.554484,0.5172975,0.5332262,closed
0,1,0.067390375,0.119305834,0.15133794,0.1771806,0.120672695,0.15291625,0.13620856,0.11827026,0.10361043,0.12862326,0.10513037,0.08781607,0.08885194,0.102062374,0.076576434,0.061964527,0.08077706,0.08089371,0.061148424,0.051468935,0.36551532,0.39292338,0.40818715,0.41668034,0.45969903,0.44824553,0.4229855,0.42085224,0.0,0.4703869,0.4374162,0.4461927,0.549487,0.49713516,0.46074215,0.48004615,0.6125176,0.54328114,0.5145381,0.54569745,closed
0,1,0.06833459,0.1231554,0.15815198,0.18484499,0.12687553,0.15980056,0.14175671,0.12523408,0.107132964,0.1351231,0.111952275,0.09629382,0.08967442,0.10564193,0.080999404,0.06700359,0.07910977,0.08413235,0.064600945,0.053617105,0.381097,0.40590084,0.41997945,0.42849135,0.46332857,0.458639,0.4355509,0.4321083,0.0,0.4793745,0.44827586,0.45330197,0.54739594,0.50268525,0.4678996,0.4821733,0.60967976,0.5426708,0.5155733,0.5433635,closed
0,1,0.06713787,0.12584764,0.16062415,0.18266681,0.13193041,0.17104554,0.14646624,0.12634662,0.11265892,0.1435727,0.1141756,0.09766367,0.09406247,0.1123651,0.084095605,0.06985704,0.080913596,0.08737046,0.06674,0.055385184,0.38368058,0.40804404,0.42368707,0.43700555,0.46560848,0.45500457,0.43392572,0.43372524,0.0,0.4702563,0.44296712,0.45385447,0.5431391,0.4930665,0.46295115,0.48294842,0.60114104,0.529285,0.50568646,0.53724,closed
0,1,0.071512476,0.13068359,0.17026979,0.19570003,0.13818377,0.17900692,0.15786518,0.13803999,0.11901997,0.15157782,0.12508777,0.108857535,0.098981366,0.1206841,0.09398797,0.07825449,0.08183916,0.09278182,0.074658565,0.061421208,0.38858208,0.4078339,0.41719326,0.42637184,0.4678713,0.45219,0.43140656,0.43122914,0.0,0.46418753,0.43675715,0.4477328,0.5380403,0.4840024,0.45502904,0.47569725,0.58841455,0.5140148,0.4900664,0.52101654,closed
0,1,0.073192686,0.14084479,0.18679062,0.20490776,0.15168756,0.19232427,0.16593023,0.14663383,0.13257629,0.16526964,0.13537604,0.1175333,0.11035756,0.13257587,0.104508124,0.087697886,0.08866577,0.10118374,0.08037068,0.06549368,0.39423466,0.4121287,0.4217228,0.4347462,0.47367933,0.44950828,0.43144637,0.4328631,0.0,0.45825654,0.4374781,0.44777116,0.52931774,0.47379604,0.45069674,0.46683913,0.56572217,0.49719593,0.47960106,0.5064041,closed
0,1,0.077358656,0.14636739,0.19398457,0.21090871,0.15165582,0.19460453,0.16310778,0.1388765,0.13481212,0.16950077,0.13800314,0.11867672,0.11410049,0.13957345,0.10872688,0.088516645,0.0923532,0.10721502,0.08499829,0.067601874,0.38365173,0.4029581,0.41274214,0.42518803,0.47497687,0.43762866,0.42071545,0.42739904,0.0,0.44554496,0.42449224,0.43494803,0.5231849,0.45620856,0.43433276,0.45125088,0.54645395,0.47214612,0.45681056,0.48390383,closed
0,1,0.072592594,0.1368304,0.17891908,0.20854679,0.14649169,0.18891163,0.16111018,0.13720207,0.12991643,0.16449389,0.13525122,0.11458016,0.1093187,0.13479604,0.106863044,0.087310836,0.08804412,0.10477582,0.08422313,0.067047745,0.3895992,0.4073887,0.41638458,0.4254418,0.47358537,0.44124046,0.42399508,0.42823935,0.0,0.450072,0.4285741,0.4383915,0.5279118,0.46387467,0.43991977,0.453951,0.5616349,0.48717266,0.4679972,0.48959,closed
0,1,0.0714535,0.136111,0.1821049,0.21094203,0.15062568,0.19493859,0.16378637,0.13829009,0.13498612,0.17433694,0.14191857,0.1211292,0.115231924,0.14384568,0.112940446,0.092662156,0.0940165,0.11158551,0.09080719,0.074058406,0.40008253,0.41692355,0.42610946,0.4376139,0.47767276,0.4499152,0.43479893,0.43933707,0.0,0.4584911,0.44057775,0.44947907,0.5239677,0.46767503,0.4494865,0.4656827,0.5525398,0.4859589,0.47257414,0.49717736,closed
0,1,0.06613645,0.1314306,0.17812955,0.20304242,0.15025568,0.18921398,0.16408695,0.14228839,0.13381383,0.16822813,0.13874009,0.118382975,0.11336023,0.13864742,0.10934247,0.08994775,0.09217418,0.10647626,0.08520499,0.06901982,0.4003964,0.4222294,0.43210602,0.44470996,0.4765039,0.45764303,0.44027323,0.43929005,0.0,0.46622258,0.4453543,0.44949552,0.52893376,0.4789202,0.45744452,0.467088,0.5671148,0.4992811,0.4837273,0.5044936,closed
0,1,0.06604744,0.13192007,0.17702489,0.20557508,0.14817607,0.19065098,0.16240256,0.14017777,0.13044532,0.16883835,0.13665359,0.11660873,0.10926877,0.13664788,0.10438236,0.08563996,0.08809518,0.103722274,0.08088341,0.064951174,0.39779755,0.42178285,0.43306652,0.44489393,0.47516966,0.45806548,0.44115153,0.44341934,0.0,0.46857503,0.44702613,0.45394337,0.53047085,0.48214656,0.45889682,0.47212642,0.57080823,0.5018726,0.48562086,0.5118191,closed
0,1,0.066904336,0.12919407,0.1667322,0.18694703,0.13719516,0.17569415,0.15180667,0.13128182,0.119140096,0.14987695,0.123129904,0.10486313,0.0989097,0.12081228,0.09320447,0.07616722,0.08078334,0.08852775,0.069583945,0.056919497,0.38157603,0.40556785,0.41684505,0.42907345,0.4695454,0.44414288,0.42524537,0.4273506,0.0,0.45648578,0.43220046,0.44024107,0.53757906,0.47416082,0.44947264,0.46640256,0.5861027,0.50078243,0.48223573,0.51285905,closed
0,1,0.06415724,0.12370462,0.15810257,0.18309288,0.1232485,0.1602207,0.14187534,0.12078521,0.10604697,0.1301943,0.10854823,0.09166982,0.08899308,0.09895173,0.07612247,0.06199148,0.07612814,0.06788136,0.050942086,0.042766742,0.35011953,0.37969798,0.39535865,0.40576807,0.45940268,0.42668056,0.40280074,0.40265542,0.0,0.44441155,0.41256493,0.42094475,0.54657394,0.47044933,0.43374997,0.45195183,0.60557866,0.50781256,0.48017228,0.5227952,closed
0,1,0.058876917,0.11126469,0.139342,0.15022726,0.111122504,0.13791911,0.119780235,0.102299206,0.09833462,0.10818332,0.08696936,0.07283943,0.08775709,0.08257001,0.059853587,0.04895204,0.08297319,0.061652515,0.043010272,0.038934488,0.32005593,0.3531367,0.3730838,0.3936064,0.44966242,0.4155838,0.39090058,0.3934756,0.0,0.43779844,0.40132403,0.413853,0.5558347,0.47543648,0.4330044,0.45664164,0.6158359,0.53612214,0.5093915,0.54986995,closed
0,1,0.05136935,0.09706876,0.11979953,0.13438194,0.09924166,0.119678274,0.10010624,0.0848776,0.09007964,0.100496724,0.07733675,0.06418231,0.087546356,0.08351981,0.057322115,0.046241526,0.09211193,0.07428556,0.05048134,0.04383601,0.29487985,0.34041247,0.36924863,0.39128593,0.44320777,0.4241141,0.39257425,0.38464034,0.0,0.45840758,0.4174319,0.41763806,0.559659,0.5049897,0.45814756,0.46161547,0.6161438,0.5645445,0.5413827,0.5576692,closed
0,1,0.047327448,0.08436877,0.103920035,0.121983774,0.09085457,0.112985894,0.09217216,0.07791015,0.08498521,0.1002594,0.069887266,0.05652299,0.08682725,0.08982197,0.05492974,0.04194016,0.09597937,0.0880089,0.0599797,0.05116481,0.28345692,0.34140524,0.38229692,0.40576762,0.4409278,0.4485682,0.41521674,0.39532486,0.0,0.49167404,0.44916233,0.43191406,0.5599303,0.5359046,0.50242233,0.49479347,0.6130439,0.5833697,0.5759321,0.5872327,closed
0,1,0.042532235,0.07703941,0.09887907,0.11878626,0.09249545,0.11413338,0.08857173,0.07402671,0.091414355,0.1054277,0.069279455,0.05700659,0.09588604,0.09863795,0.058528904,0.04678671,0.105470836,0.10018968,0.06761301,0.058101967,0.26708338,0.33280027,0.38003013,0.40272018,0.44382375,0.45191947,0.41877046,0.39681455,0.0,0.49005955,0.44624713,0.42979786,0.55101955,0.52963394,0.4983211,0.49244887,0.59556025,0.5704749,0.56208056,0.5680998,closed
0,1,0.040304452,0.0721121,0.0957705,0.11697471,0.09531069,0.120852955,0.09232276,0.07498235,0.096991286,0.11351513,0.07541146,0.060283646,0.10177463,0.10466499,0.06452022,0.051282242,0.109284796,0.10451226,0.07254847,0.061870042,0.26723403,0.3402544,0.38733917,0.4133416,0.4519254,0.45944676,0.43009213,0.4107218,0.0,0.49308255,0.46118793,0.4498575,0.54326427,0.5259187,0.5031357,0.4996668,0.58158433,0.5607037,0.5529336,0.5572439,closed
0,1,0.037556045,0.0721563,0.1015056,0.12481496,0.1058891,0.12890294,0.093916826,0.07921937,0.10951853,0.12767543,0.08078089,0.06889025,0.11317597,0.11766719,0.06958379,0.060453996,0.11761403,0.114086345,0.078468315,0.07199051,0.26593024,0.3553548,0.4047805,0.4265875,0.45946583,0.46517235,0.4384095,0.42969313,0.0,0.49414715,0.4632241,0.46097046,0.5349913,0.519735,0.49667725,0.50112814,0.5678634,0.5471956,0.5411891,0.5504323,closed
0,1,0.03467537,0.072741695,0.11053763,0.14044058,0.11376482,0.14992426,0.10889947,0.08481609,0.11427489,0.14682288,0.09575727,0.07488012,0.11262857,0.13139793,0.07962887,0.06217985,0.1111176,0.120680675,0.082662195,0.06857121,0.27717495,0.38092119,0.42863026,0.44401395,0.46905354,0.47727743,0.45396918,0.44144005,0.0,0.50009793,0.47740525,0.47193116,0.5297,0.5197129,0.5027497,0.50325173,0.5616977,0.5447879,0.5395428,0.5459903,closed
0,1,0.035509475,0.07710969,0.11948943,0.15175588,0.11762831,0.16092728,0.1154271,0.09074444,0.116176136,0.15534016,0.099536635,0.079283364,0.11194227,0.1361252,0.08075156,0.064208314,0.10810148,0.12163894,0.08316032,0.07078078,0.28842866,0.39474928,0.4436333,0.45814407,0.47087368,0.4844524,0.46190068,0.44751722,0.0,0.50544286,0.48053384,0.47074422,0.5283791,0.52366465,0.5029027,0.49905756,0.55976444,0.5460653,0.53853816,0.54377306,closed
0,1,0.03636172,0.083951525,0.12936674,0.16373193,0.12699553,0.17098786,0.12535086,0.101942904,0.12377622,0.16397834,0.10693403,0.09001553,0.1179841,0.14363252,0.086159736,0.072896734,0.11173358,0.12633958,0.08624879,0.07614796,0.32436496,0.41001964,0.44884557,0.4603882,0.47508174,0.48516852,0.46516427,0.4570942,0.0,0.5022482,0.4803483,0.47901636,0.5257278,0.51835316,0.49931902,0.5021851,0.55593663,0.53831214,0.5303272,0.54029095,closed
0,1,0.036292113,0.08785816,0.13575609,0.17135617,0.13324593,0.1782853,0.13137354,0.10996098,0.128605,0.1695808,0.111610115,0.09751366,0.12048925,0.14677538,0.0889567,0.078314826,0.11215812,0.12894763,0.08839575,0.07847103,0.32950002,0.4208579,0.45520678,0.4655788,0.47767046,0.4864557,0.4682849,0.46223646,0.0,0.5018284,0.4807534,0.4806739,0.52415824,0.5164662,0.49795276,0.5021791,0.5535828,0.5355759,0.5281764,0.5387556,closed
0,1,0.03801721,0.090237446,0.13983777,0.17782192,0.1372845,0.18500619,0.13735938,0.114346504,0.1303385,0.17199406,0.11291752,0.099744044,0.11989397,0.14493935,0.08739021,0.079508044,0.10853066,0.124402784,0.08607529,0.07894802,0.34274083,0.4241024,0.4553938,0.46585995,0.4797199,0.48688653,0.4689856,0.46367934,0.0,0.5006251,0.47874132,0.47950554,0.5228127,0.51437086,0.49402,0.50026447,0.55170095,0.53274584,0.5241783,0.53704774,closed
0,1,0.041580442,0.10067434,0.15288411,0.1940715,0.14619106,0.19596268,0.15288542,0.1258909,0.13664104,0.18470794,0.13083717,0.10900044,0.12252212,0.15445653,0.10086453,0.08385775,0.10624282,0.12753618,0.091907784,0.078549,0.3759394,0.4362505,0.45997944,0.47005042,0.48233247,0.48903784,0.47260982,0.4660857,0.0,0.50213873,0.48343888,0.481427,0.52122086,0.51391476,0.49508408,0.49744278,0.5506287,0.53082263,0.5201554,0.5306973,closed
0,1,0.042602103,0.10922277,0.16208902,0.1996663,0.15206604,0.20032528,0.15531704,0.13090348,0.14080761,0.18327743,0.12780553,0.110899374,0.12546557,0.1524685,0.097963355,0.08466815,0.1083337,0.123907804,0.08658841,0.075115286,0.36859703,0.44087026,0.4625981,0.47044477,0.48256975,0.48706082,0.4708251,0.46648192,0.0,0.49728003,0.47831917,0.4802682,0.52079207,0.50668716,0.4872335,0.49517244,0.5495611,0.5219665,0.51057947,0.5258856,closed
0,1,0.052919634,0.11754168,0.16138847,0.201596,0.16138414,0.204535,0.16487768,0.13747479,0.1503945,0.18915401,0.14170672,0.11955751,0.13377486,0.15817301,0.11104107,0.09351992,0.11251492,0.124242984,0.09270241,0.07940692,0.40774536,0.44462585,0.45829213,0.4654377,0.48402405,0.4801486,0.46548253,0.4623843,0.0,0.4875637,0.47179013,0.47478902,0.51971537,0.49643883,0.48121297,0.49034783,0.5472323,0.51045555,0.49980447,0.51724166,closed
0,1,0.05580267,0.120439574,0.16476116,0.2035725,0.15745407,0.20263115,0.16844775,0.1406042,0.14565308,0.19084692,0.14804,0.12343688,0.12814546,0.16049565,0.11789256,0.096274,0.10572924,0.12330186,0.09477943,0.07775562,0.41538766,0.4442135,0.45538172,0.46481308,0.48404047,0.47837725,0.46230915,0.45851046,0.0,0.48603833,0.467553,0.4677974,0.5204693,0.49442333,0.4762352,0.48292154,0.55037194,0.5073787,0.49388945,0.51075155,closed
0,1,0.059267998,0.12291842,0.16364573,0.19974904,0.15817513,0.20095854,0.1682973,0.14288312,0.14518766,0.18884076,0.1477867,0.12367402,0.12616797,0.15634139,0.11655688,0.0953287,0.10236753,0.12445406,0.09697889,0.07882971,0.41188058,0.44021943,0.45251575,0.4620723,0.48328343,0.47379103,0.45897228,0.45675159,0.0,0.4812277,0.4637154,0.46540293,0.5209821,0.48922646,0.47175482,0.47975013,0.55025274,0.50268286,0.49028248,0.50809735,closed
0,1,0.08517509,0.14399678,0.18711072,0.2272282,0.16758783,0.22167642,0.1930146,0.16715896,0.15494291,0.21118735,0.17348069,0.1458994,0.13597025,0.17564628,0.14116822,0.117543675,0.112264626,0.1368727,0.11213077,0.092091635,0.4097308,0.43335313,0.44376776,0.45224732,0.48950437,0.46105626,0.4423877,0.43430772,0.0,0.46055746,0.4401142,0.43345276,0.5050975,0.45631102,0.4352601,0.43070444,0.50344694,0.4527393,0.4333454,0.43036667,closed
0,1,0.05722495,0.11779974,0.16540326,0.20316026,0.1568776,0.20169188,0.1632497,0.1344078,0.14741914,0.18984357,0.14020914,0.113079615,0.13393047,0.16591294,0.11670828,0.09192527,0.116084,0.13942957,0.10409292,0.08262241,0.41652688,0.44231623,0.4563522,0.47006503,0.483553,0.48373124,0.46872842,0.46336195,0.0,0.4927136,0.4742775,0.47176477,0.5188625,0.5017435,0.48343235,0.48483947,0.5441979,0.5159724,0.50319135,0.51080185,closed
0,1,0.049674235,0.10787408,0.15635815,0.19572622,0.14939275,0.19873579,0.15978844,0.13079457,0.14135812,0.18737777,0.13716665,0.10922062,0.12919298,0.16493061,0.11349935,0.08747317,0.114255086,0.13990152,0.10302267,0.0809712,0.40608236,0.44018373,0.4558939,0.47018138,0.4834879,0.48808047,0.47216043,0.46382013,0.0,0.4983099,0.48110485,0.47775173,0.52003235,0.5089289,0.49189436,0.49106115,0.54774725,0.5252403,0.5130041,0.51763994,closed
0,1,0.04487836,0.099901706,0.14808154,0.18643525,0.14437678,0.19049987,0.14655963,0.11928608,0.13730845,0.18123694,0.12802827,0.104376115,0.12575895,0.16164105,0.10660557,0.08378196,0.111298315,0.1364599,0.096959285,0.07745685,0.39513907,0.43486077,0.456595,0.47137985,0.4816322,0.4869304,0.47119853,0.46414286,0.0,0.50046057,0.482824,0.47921842,0.5209499,0.5136276,0.49569,0.49314782,0.5492304,0.5307834,0.51902384,0.5223078,closed
0,1,0.043370523,0.096505105,0.14350198,0.18247408,0.13773105,0.18292765,0.14609237,0.11786096,0.1310997,0.17649084,0.12636888,0.09900788,0.12052487,0.15664361,0.103167325,0.07820909,0.10677686,0.13511626,0.0966929,0.07648787,0.3901632,0.432144,0.4552668,0.4710377,0.48066884,0.49036294,0.47621086,0.46561673,0.0,0.50416976,0.48600188,0.4763601,0.52193445,0.51843536,0.5010538,0.49469778,0.5510819,0.5357817,0.52660143,0.52990395,closed
0,1,0.038214486,0.08895473,0.13449891,0.17211783,0.13245349,0.1752497,0.13731775,0.11008108,0.12747456,0.17042878,0.11932474,0.091919474,0.11864057,0.15209793,0.0977128,0.072108515,0.107200235,0.13487908,0.09473732,0.0725954,0.3704397,0.4250919,0.4536691,0.46997526,0.47848344,0.4912807,0.47842717,0.46598467,0.0,0.5066673,0.49016818,0.47739,0.5227208,0.52231705,0.5068641,0.49623725,0.5509305,0.53991425,0.5333269,0.5331146,closed
0,1,0.03805445,0.08277547,0.12290605,0.15658823,0.122886136,0.16349259,0.12683499,0.10061609,0.12057896,0.16114144,0.111716345,0.084426574,0.11463703,0.1474892,0.09607691,0.070615195,0.10687249,0.13171038,0.09405394,0.07306169,0.35712233,0.41571346,0.44819123,0.466574,0.47487694,0.48719272,0.4735064,0.46077767,0.0,0.506207,0.49003887,0.4764297,0.5252314,0.5233721,0.5090543,0.49934405,0.5549471,0.543581,0.53721076,0.53751105,closed
0,1,0.033730697,0.07152338,0.10629043,0.13736326,0.11248106,0.15264986,0.11634549,0.09038038,0.112244144,0.1504795,0.10363071,0.0787115,0.10954549,0.13578728,0.088341966,0.066455886,0.10550074,0.12618585,0.089999445,0.07036807,0.33268246,0.39676166,0.43497315,0.45937723,0.47041455,0.48618302,0.47183454,0.4555905,0.0,0.5081303,0.49067748,0.47348312,0.5279486,0.5276746,0.51199305,0.4984609,0.557531,0.54782665,0.542424,0.5409363,closed
0,1,0.035192627,0.07105411,0.104118794,0.1340722,0.10666822,0.1450368,0.10994485,0.08406057,0.10785182,0.14492998,0.10004279,0.07378152,0.10806559,0.13682841,0.09088762,0.066663995,0.1079915,0.12990174,0.09553838,0.07521771,0.32068133,0.38352075,0.4309115,0.45620567,0.4670178,0.48066083,0.45960718,0.439959,0.0,0.50491965,0.4846302,0.46942306,0.53032684,0.52642614,0.5115513,0.50358844,0.56212777,0.5496509,0.5440639,0.54571694,closed
0,1,0.034470685,0.06725788,0.09267002,0.11435784,0.09567197,0.12764005,0.09579653,0.07333738,0.09835992,0.12663579,0.08456806,0.06301307,0.10271624,0.12104381,0.07990446,0.06027756,0.10821736,0.12067004,0.08893568,0.07244728,0.3014691,0.35418916,0.39831474,0.43411496,0.4543148,0.4755359,0.4583997,0.4360673,0.0,0.5088715,0.48751074,0.46136075,0.53829134,0.53794146,0.5214351,0.50395465,0.57210743,0.5636584,0.55870104,0.5552803,closed
0,1,0.037403353,0.06853945,0.091461524,0.11022633,0.09101254,0.117710195,0.09185774,0.072465934,0.091621265,0.11671585,0.07994659,0.059081018,0.09667696,0.11269031,0.075582705,0.05582378,0.10434895,0.11438749,0.08512637,0.06869182,0.2934281,0.3469199,0.387628,0.4205731,0.44631335,0.46695495,0.44425032,0.4157818,0.0,0.507379,0.48264313,0.45286146,0.54612947,0.54360896,0.52658534,0.50852644,0.5852928,0.5730121,0.56757337,0.56501424,closed
0,1,0.04079583,0.072770916,0.09266116,0.10765676,0.088429816,0.110687666,0.08596568,0.06919341,0.085845314,0.10942769,0.074220225,0.05628631,0.090315804,0.10255421,0.063366905,0.045118097,0.09889179,0.10374827,0.07203654,0.05606401,0.29648674,0.34505728,0.3845373,0.41965052,0.43987066,0.46218026,0.44048703,0.41274828,0.0,0.51031834,0.48430964,0.4501285,0.5546936,0.554744,0.53763634,0.5130719,0.60014355,0.5898891,0.58925873,0.5871391,closed
0,1,0.04365997,0.07842425,0.099519655,0.11215316,0.08867854,0.10927236,0.08733161,0.073023625,0.08285956,0.102094576,0.07016231,0.056035344,0.08564308,0.097308815,0.0614388,0.045505717,0.09420944,0.09918662,0.069778115,0.05502739,0.3048989,0.34580645,0.37721148,0.40886843,0.43816912,0.45790914,0.4322345,0.40668166,0.0,0.5083983,0.47206306,0.43663767,0.5597706,0.55527055,0.5301146,0.5050809,0.6105114,0.59448546,0.5895118,0.58792126,closed
0,1,0.07659852,0.13762648,0.18102533,0.21583088,0.1549959,0.20450616,0.18139137,0.15952742,0.14110342,0.19289045,0.16269852,0.13899827,0.12169276,0.15815878,0.13064972,0.11019603,0.09828266,0.12121517,0.102827094,0.08566319,0.40558088,0.4239859,0.43334895,0.44469503,0.48286435,0.45716095,0.4387699,0.43288985,0.0,0.46006152,0.43924397,0.4347035,0.51534593,0.4617671,0.44124883,0.44055107,0.52814674,0.46722433,0.44859433,0.45196715,closed
0,1,0.0783536,0.14211184,0.18588752,0.22213583,0.16217154,0.21194546,0.18688886,0.16310066,0.14796086,0.1986008,0.16799408,0.14405152,0.12745,0.16429372,0.13614799,0.11492503,0.10296365,0.12646842,0.10909425,0.09229179,0.40841705,0.42774937,0.43671802,0.4466989,0.48338583,0.45939758,0.44171795,0.43613175,0.0,0.4627434,0.4421823,0.4377553,0.5147791,0.4649812,0.4442941,0.44341218,0.5271594,0.47025663,0.45224094,0.45621762,closed
0,1,0.076351576,0.14101377,0.18568838,0.22232573,0.16288714,0.21380147,0.186881,0.163457,0.14917946,0.20053248,0.16814934,0.14497131,0.1285354,0.16552864,0.13623829,0.11594904,0.10374998,0.12693912,0.10889356,0.092680044,0.40683207,0.42690358,0.43588883,0.44584566,0.4834784,0.45860124,0.44102684,0.4365901,0.0,0.4620586,0.4415573,0.43827638,0.51473206,0.46442375,0.44398782,0.44455406,0.5269974,0.46986642,0.4518393,0.45635492,closed
